ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGIDS	ALIGNMENT
1720	Goshimjang	Red	bàŋ	bàŋ	b à/a ŋ		1020	b à/a - - - ŋ
1951	NdandaNyep	Right	nínáhǎ	nínáhǎ	n í/i n á/a h ǎ/a		1032	n í/i n á/a h ǎ/a
1952	NdandaShingou	Right	nínáhǎ	nínáhǎ	n í/i n á/a h ǎ/a		1032	n í/i n á/a h ǎ/a
1953	NdandaCaa	Right	nénáhǎ	nénáhǎ	n é/e n á/a h ǎ/a		1032	n é/e n á/a h ǎ/a
1954	NdandaMeno	Right	nénáhá	nénáhá	n é/e n á/a h á/a		1032	n é/e n á/a h á/a
1955	NdandaLek	Right	fùtʃɔ̀p	fùtʃɔ̀p	f ù/u tʃ ɔ̀/ɔ p		1031	f ù/u tʃ ɔ̀/ɔ p - -
1956	NdandaNgwa	Right	néně	néně	n é/e n ě/e		1032	n é/e n ě/e - -
1957	NdandaTwefap	Right	nénɨ̌k	nénɨ̌k	n é/e n ɨ̌/ɨ k		1032	n é/e n ɨ̌/ɨ k -
1958	NdandaDenfap	Right	néní	néní	n é/e n í/i		1032	n é/e n í/i - -
1959	NdandaZua	Right	búndzìp	búndzìp	b ú/u ⁿdz ì/i p		1031	b ú/u ⁿdz ì/i p - -
1960	Goshimjang	Right	búndíp	búndíp	b ú/u ⁿd í/i p		1031	b ú/u ⁿd í/i p - -
1981	NdandaNyep	Right	lɨ̂p bé	lɨ̂p_bé	l ɨ̂/ɨ p + b é/e		1031 1033	- - l ɨ̂/ɨ p - - + b é/e
1982	NdandaShingou	Right	lɨ̂p bé	lɨ̂p_bé	l ɨ̂/ɨ p + b é/e		1031 1033	- - l ɨ̂/ɨ p - - + b é/e
1983	NdandaCaa	Right	lɨ̂p bé	lɨ̂p_bé	l ɨ̂/ɨ p + b é/e		1031 1033	- - l ɨ̂/ɨ p - - + b é/e
1984	NdandaMeno	Right	lɨ̂p bé	lɨ̂p_bé	l ɨ̂/ɨ p + b é/e		1031 1033	- - l ɨ̂/ɨ p - - + b é/e
1985	NdandaLek	Right	púndə̀tàŋ	púndə̀tàŋ	p ú/u ⁿd ə̀/ə t à/a ŋ		1031	p ú/u ⁿd ə̀/ə t à/a ŋ
1986	NdandaNgwa	Right	ték	ték	t é/e k		1034	t é/e k
1987	NdandaTwefap	Right	̀wɔ̌k lɨ̂p	̀wɔ̌k_lɨ̂p	w ɔ̌/ɔ k + l ɨ̂/ɨ p		1034 1031	w ɔ̌/ɔ k + - - l ɨ̂/ɨ p - -
1988	NdandaDenfap	Right	̀wɔ̌k lɨ̂p	̀wɔ̌k_lɨ̂p	w ɔ̌/ɔ k + l ɨ̂/ɨ p		1034 1031	w ɔ̌/ɔ k + - - l ɨ̂/ɨ p - -
1989	NdandaZua	Right	ndíp	ndíp	ⁿd í/i p		1031	- - ⁿd í/i p - -
1990	Goshimjang	Right	ndíp	ndíp	ⁿd í/i p		1031	- - ⁿd í/i p - -
1511	NdandaNyep	River	tâʔʃə̂	tâʔʃə̂	t â/a ʔ ʃ ə̂/ə		1058	t â/a ʔ ʃ ə̂/ə
1512	NdandaShingou	River	kǔ nsé	kǔ_nsé	k ǔ/u + ⁿs é/e		1059 1058	k ǔ/u - + - - - ⁿs é/e
1513	NdandaCaa	River	nsé	nsé	ⁿs é/e		1058	- - - ⁿs é/e
1514	NdandaMeno	River	kǔ nsé	kǔ_nsé	k ǔ/u + ⁿs é/e		1059 1058	k ǔ/u - + - - - ⁿs é/e
1515	NdandaLek	River	nsə̀	nsə̀	ⁿs ə̀/ə		1058	- - - ⁿs ə̀/ə
1516	NdandaNgwa	River	kǔp	kǔp	k ǔ/u p		1059	k ǔ/u p
1517	NdandaTwefap	River	kǔp nʃê	kǔp_nʃê	k ǔ/u p + ⁿʃ ê/e		1059 1058	k ǔ/u p + - - - ⁿʃ ê/e
1518	NdandaDenfap	River	kǔm nʃê	kǔm_nʃê	k ǔ/u m + ⁿʃ ê/e		1059 1058	k ǔ/u m + - - - ⁿʃ ê/e
1519	NdandaZua	River	ntsə̀ŋ ntsə̀	ntsə̀ŋ_ntsə̀	ⁿt s ə̀/ə ŋ + ⁿt s ə̀/ə		1060 1058	ⁿt s ə̀/ə ŋ + ⁿt - - s ə̀/ə
1520	Goshimjang	River	nsə̀	nsə̀	ⁿs ə̀/ə		1058	- - - ⁿs ə̀/ə
1691	NdandaNyep	Road	mɛ̌ʒé	mɛ̌ʒé	m ɛ̌/ɛ ʒ é/e		1074	m ɛ̌/ɛ ʒ é/e
1692	NdandaShingou	Road	mɛ̌zî	mɛ̌zî	m ɛ̌/ɛ z î/i		1074	m ɛ̌/ɛ z î/i
1693	NdandaCaa	Road	mɛ̌zé	mɛ̌zé	m ɛ̌/ɛ z é/e		1074	m ɛ̌/ɛ z é/e
1694	NdandaMeno	Road	mǎzé	mǎzé	m ǎ/a z é/e		1074	m ǎ/a z é/e
1695	NdandaLek	Road	mâzə̀	mâzə̀	m â/a z ə̀/ə		1074	m â/a z ə̀/ə
1696	NdandaNgwa	Road	mɨ̌nʒé	mɨ̌nʒé	m ɨ̌/ɨ ⁿʒ é/e		1074	m ɨ̌/ɨ ⁿʒ é/e
1697	NdandaTwefap	Road	mɨ̌nʒé	mɨ̌nʒé	m ɨ̌/ɨ ⁿʒ é/e		1074	m ɨ̌/ɨ ⁿʒ é/e
1698	NdandaDenfap	Road	mɨ̌nʒé	mɨ̌nʒé	m ɨ̌/ɨ ⁿʒ é/e		1074	m ɨ̌/ɨ ⁿʒ é/e
1699	NdandaZua	Road	mâzə̀	mâzə̀	m â/a z ə̀/ə		1074	m â/a z ə̀/ə
1700	Goshimjang	Road	mâzə̀	mâzə̀	m â/a z ə̀/ə		1074	m â/a z ə̀/ə
561	NdandaNyep	Root	ŋgâk	ŋgâk	ⁿg â/a k		1085	ⁿg â/a k
562	NdandaShingou	Root	ŋgâk	ŋgâk	ⁿg â/a k		1085	ⁿg â/a k
563	NdandaCaa	Root	ŋgâk	ŋgâk	ⁿg â/a k		1085	ⁿg â/a k
564	NdandaMeno	Root	ŋgâk	ŋgâk	ⁿg â/a k		1085	ⁿg â/a k
565	NdandaLek	Root	ŋgàk	ŋgàk	ⁿg à/a k		1085	ⁿg à/a k
566	NdandaNgwa	Root	ŋgâk	ŋgâk	ⁿg â/a k		1085	ⁿg â/a k
567	NdandaTwefap	Root	ŋgâk tsé	ŋgâk_tsé	ⁿg â/a k + ts é/e		1085 1086	ⁿg â/a k + ts é/e
568	NdandaDenfap	Root	ŋgâk tsé	ŋgâk_tsé	ⁿg â/a k + ts é/e		1085 1086	ⁿg â/a k + ts é/e
569	NdandaZua	Root	ŋgàŋ	ŋgàŋ	ⁿg à/a ŋ		1085	ⁿg à/a ŋ
570	Goshimjang	Root	ŋgàŋ	ŋgàŋ	ⁿg à/a ŋ		1085	ⁿg à/a ŋ
601	NdandaNyep	Rope	mbgwɛ̂	mbgwɛ̂	ⁿb gʷ ɛ̂/ɛ		1100	ⁿb gʷ ɛ̂/ɛ
602	NdandaShingou	Rope	ŋkxé	ŋkxé	ⁿk x é/e		1098	ⁿk x é/e -
603	NdandaCaa	Rope	ŋkxé ŋkxé	ŋkxé_ŋkxé	ⁿk x é/e + ⁿk x é/e		1098 1099	ⁿk x é/e - + ⁿk x é/e
604	NdandaMeno	Rope	ŋgɛ̌p	ŋgɛ̌p	ⁿg ɛ̌/ɛ p		1098	ⁿg - ɛ̌/ɛ p
605	NdandaLek	Rope	ŋkxə̀	ŋkxə̀	ⁿk x ə̀/ə		1098	ⁿk x ə̀/ə -
606	NdandaNgwa	Rope	̀̀mbgwé	̀mbgwé	ⁿb gʷ é/e		1100	ⁿb gʷ é/e
607	NdandaTwefap	Rope	ŋkxê	ŋkxê	ⁿk x ê/e		1098	ⁿk x ê/e -
608	NdandaDenfap	Rope	ŋgwɛ̂	ŋgwɛ̂	ⁿg w ɛ̂/ɛ		1098	ⁿg w ɛ̂/ɛ -
609	NdandaZua	Rope	ŋkxə̀	ŋkxə̀	ⁿk x ə̀/ə		1098	ⁿk x ə̀/ə -
610	Goshimjang	Rope	ŋkxə̀ ŋkxè	ŋkxə̀_ŋkxè	ⁿk x ə̀/ə + ⁿk x è/e		1098 1099	ⁿk x ə̀/ə - + ⁿk x è/e
1861	NdandaNyep	Rotten	mbǐ	mbǐ	ⁿb ǐ/i		1113	ⁿb - ǐ/i
1862	NdandaShingou	Rotten	pî	pî	p î/i		1113	p - î/i
1863	NdandaCaa	Rotten	ŋgɛ́ pí	ŋgɛ́_pí	ⁿg ɛ́/ɛ + p í/i		1112 1113	ⁿg ɛ́/ɛ + p - í/i
1864	NdandaMeno	Rotten	mbǐ	mbǐ	ⁿb ǐ/i		1113	ⁿb - ǐ/i
1865	NdandaLek	Rotten	ŋgə́ pì	ŋgə́_pì	ⁿg ə́/ə + p ì/i		1112 1113	ⁿg ə́/ə + p - ì/i
1866	NdandaNgwa	Rotten	pfó	pfó	p f ó/o		1113	p f ó/o
1867	NdandaTwefap	Rotten	mbvǔ	mbvǔ	ⁿb v ǔ/u		1113	ⁿb v ǔ/u
1868	NdandaDenfap	Rotten	pfú	pfú	p f ú/u		1113	p f ú/u
1869	NdandaZua	Rotten	bí	bí	b í/i		1113	b - í/i
1870	Goshimjang	Rotten	sɔ́	sɔ́	s ɔ́/ɔ		1111	s ɔ́/ɔ
1891	NdandaNyep	Round	ŋgɛ́ zíbé	ŋgɛ́_zíbé	ⁿg ɛ́/ɛ + z í/i b é/e		1124 1125	- - - ⁿg ɛ́/ɛ + z í/i - - b é/e
1892	NdandaShingou	Round	ŋgɛ́ zíbé	ŋgɛ́_zíbé	ⁿg ɛ́/ɛ + z í/i b é/e		1124 1125	- - - ⁿg ɛ́/ɛ + z í/i - - b é/e
1893	NdandaCaa	Round	zíjɛ́bɛ̌	zíjɛ́bɛ̌	z í/i j ɛ́/ɛ b ɛ̌/ɛ		1125	z í/i j ɛ́/ɛ b ɛ̌/ɛ
1894	NdandaMeno	Round	ŋɛ̌rɛ̌	ŋɛ̌rɛ̌	ŋ ɛ̌/ɛ r ɛ̌/ɛ		1126	ŋ ɛ̌/ɛ r ɛ̌/ɛ
1895	NdandaLek	Round	ŋgə́ zìŋə̀	ŋgə́_zìŋə̀	ⁿg ə́/ə + z ì/i ŋ ə̀/ə		1124 1125	- - - ⁿg ə́/ə + z ì/i ŋ - - ə̀/ə
1896	NdandaNgwa	Round	ndzǐbé	ndzǐbé	ⁿdz ǐ/i b é/e		1125	ⁿdz ǐ/i - - b é/e
1897	NdandaTwefap	Round	ndzǐbé	ndzǐbé	ⁿdz ǐ/i b é/e		1125	ⁿdz ǐ/i - - b é/e
1898	NdandaDenfap	Round	tsébé	tsébé	ts é/e b é/e		1125	ts é/e - - b é/e
1899	NdandaZua	Round	túʔŋgí	túʔŋgí	t ú/u ʔ ⁿg í/i		1124	t ú/u ʔ ⁿg í/i
1900	Goshimjang	Round	tǔŋgɛ́	tǔŋgɛ́	t ǔ/u ⁿg ɛ́/ɛ		1124	t ǔ/u - ⁿg ɛ́/ɛ
1541	NdandaNyep	Salt	mbwǎk	mbwǎk	ⁿb w ǎ/a k		1138	ⁿb w ǎ/a k
1542	NdandaShingou	Salt	mbwǎk	mbwǎk	ⁿb w ǎ/a k		1138	ⁿb w ǎ/a k
1543	NdandaCaa	Salt	mbwǎk	mbwǎk	ⁿb w ǎ/a k		1138	ⁿb w ǎ/a k
1544	NdandaMeno	Salt	ŋgwǎk	ŋgwǎk	ⁿg w ǎ/a k		1138	ⁿg w ǎ/a k
1545	NdandaLek	Salt	ŋgwák	ŋgwák	ⁿg w á/a k		1138	ⁿg w á/a k
1546	NdandaNgwa	Salt	mbwǎk	mbwǎk	ⁿb w ǎ/a k		1138	ⁿb w ǎ/a k
1547	NdandaTwefap	Salt	mbwǎk	mbwǎk	ⁿb w ǎ/a k		1138	ⁿb w ǎ/a k
1548	NdandaDenfap	Salt	ŋgwǎk	ŋgwǎk	ⁿg w ǎ/a k		1138	ⁿg w ǎ/a k
1549	NdandaZua	Salt	ŋgwáŋ	ŋgwáŋ	ⁿg w á/a ŋ		1138	ⁿg w á/a ŋ
1550	Goshimjang	Salt	ŋgwáŋ	ŋgwáŋ	ⁿg w á/a ŋ		1138	ⁿg w á/a ŋ
1560	Goshimjang	Sand	lùŋù	lùŋù	l ù/u ŋ ù/u		1149	l ù/u ŋ ù/u
1561	NdandaNyep	Sand	sâgâsâgâ	sâgâsâgâ	s â/a g â/a s â/a g â/a		1150	s â/a g â/a s â/a g â/a
1562	NdandaShingou	Sand	tʃǎ nsé	tʃǎ_nsé	tʃ ǎ/a + ⁿs é/e		1153 1150	tʃ ǎ/a + ⁿs é/e - - - - - -
1563	NdandaCaa	Sand	sâgâsâgâ	sâgâsâgâ	s â/a g â/a s â/a g â/a		1150	s â/a g â/a s â/a g â/a
1564	NdandaMeno	Sand	sǎn sǎn	sǎn_sǎn	s ǎ/a n + s ǎ/a n		1150 1152	s ǎ/a n - - - - - + s ǎ/a n
1565	NdandaLek	Sand	sàŋàsàŋà	sàŋàsàŋà	s à/a ŋ à/a s à/a ŋ à/a		1150	s à/a ŋ à/a s à/a ŋ à/a
1566	NdandaNgwa	Sand	sǎsǎ	sǎsǎ	s ǎ/a s ǎ/a		1150	s ǎ/a - - s - - ǎ/a
1567	NdandaTwefap	Sand	sǎgǎ sǎgǎ	sǎgǎ_sǎgǎ	s ǎ/a g ǎ/a + s ǎ/a g ǎ/a		1150 1151	s ǎ/a - - - - g ǎ/a + s ǎ/a g ǎ/a
1568	NdandaDenfap	Sand	sǎgǎ sǎgǎ	sǎgǎ_sǎgǎ	s ǎ/a g ǎ/a + s ǎ/a g ǎ/a		1150 1151	s ǎ/a - - - - g ǎ/a + s ǎ/a g ǎ/a
1569	NdandaZua	Sand	sàŋàsàŋà	sàŋàsàŋà	s à/a ŋ à/a s à/a ŋ à/a		1150	s à/a ŋ à/a s à/a ŋ à/a
1570	Goshimjang	Sand	sàŋàsàŋà	sàŋàsàŋà	s à/a ŋ à/a s à/a ŋ à/a		1150	s à/a ŋ à/a s à/a ŋ à/a
1531	NdandaNyep	Sea	lípúwé ʃê	lípúwé_ʃê	l í/i p ú/u w é/e + ʃ ê/e		1167 1165	l í/i p ú/u w é/e + - ʃ ê/e
1532	NdandaShingou	Sea	míjá nsé	míjá_nsé	m í/i j á/a + ⁿs é/e		1168 1165	m í/i j á/a + - ⁿs é/e
1533	NdandaCaa	Sea	lípúwé ʃê	lípúwé_ʃê	l í/i p ú/u w é/e + ʃ ê/e		1167 1165	l í/i p ú/u w é/e + - ʃ ê/e
1534	NdandaMeno	Sea	nsé ŋgɣɨ̌	nsé_ŋgɣɨ̌	ⁿs é/e + ⁿg ɣ ɨ̌/ɨ		1165 1166	- ⁿs é/e + ⁿg ɣ ɨ̌/ɨ - - -
1535	NdandaLek	Sea	nsə̀ ŋgɣí	nsə̀_ŋgɣí	ⁿs ə̀/ə + ⁿg ɣ í/i		1165 1166	- ⁿs ə̀/ə + ⁿg ɣ í/i - - -
1536	NdandaNgwa	Sea	nsé ŋgɣɨ̌	nsé_ŋgɣɨ̌	ⁿs é/e + ⁿg ɣ ɨ̌/ɨ		1165 1166	- ⁿs é/e + ⁿg ɣ ɨ̌/ɨ - - -
1537	NdandaTwefap	Sea	nʃê	nʃê	ⁿʃ ê/e		1165	- ⁿʃ ê/e
1538	NdandaDenfap	Sea	lípúwé ʃê	lípúwé_ʃê	l í/i p ú/u w é/e + ʃ ê/e		1167 1165	l í/i p ú/u w é/e + - ʃ ê/e
1539	NdandaZua	Sea	ntsə̀ ŋgɣʉ́	ntsə̀_ŋgɣʉ́	ⁿt s ə̀/ə + ⁿg ɣ ʉ́/ʉ		1165 1166	ⁿt s ə̀/ə + ⁿg ɣ ʉ́/ʉ - - -
1540	Goshimjang	Sea	nsə̀ ŋkxìtàŋ	nsə̀_ŋkxìtàŋ	ⁿs ə̀/ə + ⁿk x ì/i t à/a ŋ		1165 1166	- ⁿs ə̀/ə + ⁿk x ì/i t à/a ŋ
541	NdandaNyep	Seed	ʒwǐge	ʒwǐge	ʒʷ ǐ/i g e		1186	ʒʷ ǐ/i g e
542	NdandaShingou	Seed	ʒwɛ̌zɨ́	ʒwɛ̌zɨ́	ʒʷ ɛ̌/ɛ z ɨ́/ɨ		1186	ʒʷ ɛ̌/ɛ z ɨ́/ɨ
543	NdandaCaa	Seed	ʒwɛ̌	ʒwɛ̌	ʒʷ ɛ̌/ɛ		1186	ʒʷ ɛ̌/ɛ - -
544	NdandaMeno	Seed	ʒwɛ̌zwɨ́	ʒwɛ̌zwɨ́	ʒʷ ɛ̌/ɛ zʷ ɨ́/ɨ		1186	ʒʷ ɛ̌/ɛ zʷ ɨ́/ɨ
545	NdandaLek	Seed	nə́h	nə́h	n ə́/ə h		1185	n ə́/ə h
546	NdandaNgwa	Seed	dúwíbvɨ̌	dúwíbvɨ̌	d ú/u w í/i bv ɨ̌/ɨ		1188	d ú/u w í/i bv ɨ̌/ɨ
547	NdandaTwefap	Seed	dzwî tsé	dzwî_tsé	d zʷ î/i + ts é/e		1187 1186	d zʷ î/i + ts é/e - -
548	NdandaDenfap	Seed	dzwî tsé	dzwî_tsé	d zʷ î/i + ts é/e		1187 1186	d zʷ î/i + ts é/e - -
549	NdandaZua	Seed	nə́h	nə́h	n ə́/ə h		1185	n ə́/ə h
550	Goshimjang	Seed	nə́h	nə́h	n ə́/ə h		1185	n ə́/ə h
1901	NdandaNyep	Sharp	ʃúwɔ́	ʃúwɔ́	ʃ ú/u w ɔ́/ɔ		1198	- ʃ ú/u w ɔ́/ɔ
1902	NdandaShingou	Sharp	ʃúwɔ́	ʃúwɔ́	ʃ ú/u w ɔ́/ɔ		1198	- ʃ ú/u w ɔ́/ɔ
1903	NdandaCaa	Sharp	ʃɔ̌	ʃɔ̌	ʃ ɔ̌/ɔ		1198	- - - ʃ ɔ̌/ɔ
1904	NdandaMeno	Sharp	ʃɔ̌	ʃɔ̌	ʃ ɔ̌/ɔ		1198	- - - ʃ ɔ̌/ɔ
1905	NdandaLek	Sharp	ʃɔ́ʔɔ́	ʃɔ́ʔɔ́	ʃ ɔ́/ɔ ʔ ɔ́/ɔ		1198	ʃ - ɔ́/ɔ ʔ ɔ́/ɔ
1906	NdandaNgwa	Sharp	tʃíjé	tʃíjé	tʃ í/i j é/e		1198	tʃ - í/i j é/e
1907	NdandaTwefap	Sharp	ntʃê	ntʃê	ⁿt ʃ ê/e		1198	ⁿt - - ʃ ê/e
1908	NdandaDenfap	Sharp	ntʃíwɔ̌	ntʃíwɔ̌	ⁿt ʃ í/i w ɔ̌/ɔ		1198	ⁿt ʃ í/i w ɔ̌/ɔ
1909	NdandaZua	Sharp	tʃɔ́ʔɔ́	tʃɔ́ʔɔ́	tʃ ɔ́/ɔ ʔ ɔ́/ɔ		1198	tʃ - ɔ́/ɔ ʔ ɔ́/ɔ
1910	Goshimjang	Sharp	ʃɔ́ʔɔ́	ʃɔ́ʔɔ́	ʃ ɔ́/ɔ ʔ ɔ́/ɔ		1198	ʃ - ɔ́/ɔ ʔ ɔ́/ɔ
321	NdandaNyep	Short	bvɨ̌	bvɨ̌	bv ɨ̌/ɨ		1210	- bv ɨ̌/ɨ
322	NdandaShingou	Short	bvɨ̌	bvɨ̌	bv ɨ̌/ɨ		1210	- bv ɨ̌/ɨ
323	NdandaCaa	Short	kɛ̌bɛ̌	kɛ̌bɛ̌	k ɛ̌/ɛ b ɛ̌/ɛ		1209	k ɛ̌/ɛ b - - ɛ̌/ɛ
324	NdandaMeno	Short	kɛ̌bɛ̌	kɛ̌bɛ̌	k ɛ̌/ɛ b ɛ̌/ɛ		1209	k ɛ̌/ɛ b - - ɛ̌/ɛ
325	NdandaLek	Short	mə̀tʃùʔú	mə̀tʃùʔú	m ə̀/ə tʃ ù/u ʔ ú/u		1211	m ə̀/ə tʃ ù/u ʔ ú/u
326	NdandaNgwa	Short	kâp	kâp	k â/a p		1209	k â/a p - - -
327	NdandaTwefap	Short	mbvɔ̌	mbvɔ̌	ⁿb v ɔ̌/ɔ		1210	ⁿb v ɔ̌/ɔ
328	NdandaDenfap	Short	bvɨ̌	bvɨ̌	bv ɨ̌/ɨ		1210	- bv ɨ̌/ɨ
329	NdandaZua	Short	mə̀tɔ́ŋgí	mə̀tɔ́ŋgí	m ə̀/ə t ɔ́/ɔ ⁿg í/i		1211	m ə̀/ə t ɔ́/ɔ ⁿg í/i
330	Goshimjang	Short	kɔ̀bíŋgɛ́	kɔ̀bíŋgɛ́	k ɔ̀/ɔ b í/i ⁿg ɛ́/ɛ		1209	k ɔ̀/ɔ b í/i ⁿg ɛ́/ɛ
611	NdandaNyep	Skin	ŋgɨ́bé	ŋgɨ́bé	ⁿg ɨ́/ɨ b é/e		1220	ⁿg ɨ́/ɨ b é/e
612	NdandaShingou	Skin	ŋgɨ́bé nǔ	ŋgɨ́bé_nǔ	ⁿg ɨ́/ɨ b é/e + n ǔ/u		1220 1221	ⁿg ɨ́/ɨ b é/e + n ǔ/u
613	NdandaCaa	Skin	mbâp nî	mbâp_nî	ⁿb â/a p + n î/i		1220 1221	ⁿb â/a p - + n î/i
614	NdandaMeno	Skin	ŋgɨ́bé nǔ	ŋgɨ́bé_nǔ	ⁿg ɨ́/ɨ b é/e + n ǔ/u		1220 1221	ⁿg ɨ́/ɨ b é/e + n ǔ/u
615	NdandaLek	Skin	ŋgə́bə́	ŋgə́bə́	ⁿg ə́/ə b ə́/ə		1220	ⁿg ə́/ə b ə́/ə
616	NdandaNgwa	Skin	ŋgɨ́p	ŋgɨ́p	ⁿg ɨ́/ɨ p		1220	ⁿg ɨ́/ɨ p -
617	NdandaTwefap	Skin	ŋgɨ̂p	ŋgɨ̂p	ⁿg ɨ̂/ɨ p		1220	ⁿg ɨ̂/ɨ p -
618	NdandaDenfap	Skin	ŋgɨ̂p	ŋgɨ̂p	ⁿg ɨ̂/ɨ p		1220	ⁿg ɨ̂/ɨ p -
619	NdandaZua	Skin	ŋgúbə́	ŋgúbə́	ⁿg ú/u b ə́/ə		1220	ⁿg ú/u b ə́/ə
620	Goshimjang	Skin	ŋgúbí	ŋgúbí	ⁿg ú/u b í/i		1220	ⁿg ú/u b í/i
1611	NdandaNyep	Sky	kàɣáménɛ̌p	kàɣáménɛ̌p	k à/a ɣ á/a m é/e n ɛ̌/ɛ p		1234	k à/a ɣ á/a m é/e n ɛ̌/ɛ p
1612	NdandaShingou	Sky	kàɣáménɛ̌p	kàɣáménɛ̌p	k à/a ɣ á/a m é/e n ɛ̌/ɛ p		1234	k à/a ɣ á/a m é/e n ɛ̌/ɛ p
1613	NdandaCaa	Sky	kàɣáménɛ̌p	kàɣáménɛ̌p	k à/a ɣ á/a m é/e n ɛ̌/ɛ p		1234	k à/a ɣ á/a m é/e n ɛ̌/ɛ p
1614	NdandaMeno	Sky	kàɣáménɛ̌p	kàɣáménɛ̌p	k à/a ɣ á/a m é/e n ɛ̌/ɛ p		1234	k à/a ɣ á/a m é/e n ɛ̌/ɛ p
1615	NdandaLek	Sky	ŋkǎmə̀nàm	ŋkǎmə̀nàm	ⁿk ǎ/a m ə̀/ə n à/a m		1234	ⁿk ǎ/a - - m ə̀/ə n à/a m
1616	NdandaNgwa	Sky	kàɣáménɛ̌p	kàɣáménɛ̌p	k à/a ɣ á/a m é/e n ɛ̌/ɛ p		1234	k à/a ɣ á/a m é/e n ɛ̌/ɛ p
1617	NdandaTwefap	Sky	kàɣáménɛ̌p	kàɣáménɛ̌p	k à/a ɣ á/a m é/e n ɛ̌/ɛ p		1234	k à/a ɣ á/a m é/e n ɛ̌/ɛ p
1618	NdandaDenfap	Sky	kàɣáménɛ̌m	kàɣáménɛ̌m	k à/a ɣ á/a m é/e n ɛ̌/ɛ m		1234	k à/a ɣ á/a m é/e n ɛ̌/ɛ m
1619	NdandaZua	Sky	ŋkǎmə̀ɲə̀m	ŋkǎmə̀ɲəm	ⁿk ǎ/a m ə̀/ə ɲ ə/ə m		1234	ⁿk ǎ/a - - m ə̀/ə ɲ ə/ə m
1620	Goshimjang	Sky	ŋkǎmə̀ɲì̀m	ŋkǎmə̀ɲìm	ⁿk ǎ/a m ə̀/ə ɲ ì/i m		1234	ⁿk ǎ/a - - m ə̀/ə ɲ ì/i m
311	NdandaNyep	Small	kwɔ̌	kwɔ̌	kʷ ɔ̌/ɔ		1245	kʷ - ɔ̌/ɔ
312	NdandaShingou	Small	kwɔ̌	kwɔ̌	kʷ ɔ̌/ɔ		1245	kʷ - ɔ̌/ɔ
313	NdandaCaa	Small	kwɔ̌	kwɔ̌	kʷ ɔ̌/ɔ		1245	kʷ - ɔ̌/ɔ
314	NdandaMeno	Small	kwɔ̌	kwɔ̌	kʷ ɔ̌/ɔ		1245	kʷ - ɔ̌/ɔ
315	NdandaLek	Small	mə̀tʃùʔú	mə̀tʃùʔú	m ə̀/ə tʃ ù/u ʔ ú/u		1246	m ə̀/ə tʃ ù/u ʔ ú/u
316	NdandaNgwa	Small	méʒúwé	méʒúwé	m é/e ʒ ú/u w é/e		1246	m é/e ʒ ú/u w é/e
317	NdandaTwefap	Small	ŋkwɨ̌	ŋkwɨ̌	ⁿk w ɨ̌/ɨ		1245	ⁿk w ɨ̌/ɨ
318	NdandaDenfap	Small	ŋkwɨ̌	ŋkwɨ̌	ⁿk w ɨ̌/ɨ		1245	ⁿk w ɨ̌/ɨ
319	NdandaZua	Small	kxɔ́	kxɔ́	k x ɔ́/ɔ		1245	k x ɔ́/ɔ
320	Goshimjang	Small	ɣɔ́	ɣɔ́	ɣ ɔ́/ɔ		1245	ɣ - ɔ́/ɔ
1651	NdandaNyep	Smoke	nzɨ̌mǔ	nzɨ̌mǔ	ⁿz ɨ̌/ɨ m ǔ/u		1256	ⁿz ɨ̌/ɨ m ǔ/u
1652	NdandaShingou	Smoke	nzɨ̌mǔ	nzɨ̌mǔ	ⁿz ɨ̌/ɨ m ǔ/u		1256	ⁿz ɨ̌/ɨ m ǔ/u
1653	NdandaCaa	Smoke	nzɨ̌mǔ	nzɨ̌mǔ	ⁿz ɨ̌/ɨ m ǔ/u		1256	ⁿz ɨ̌/ɨ m ǔ/u
1654	NdandaMeno	Smoke	nzɨ̌mǔ	nzɨ̌mǔ	ⁿz ɨ̌/ɨ m ǔ/u		1256	ⁿz ɨ̌/ɨ m ǔ/u
1655	NdandaLek	Smoke	nzə́mú	nzə́mú	ⁿz ə́/ə m ú/u		1256	ⁿz ə́/ə m ú/u
1656	NdandaNgwa	Smoke	nzɨ mǒ	nzɨ_mǒ	ⁿz ɨ + m ǒ/o		1256 1258	ⁿz ɨ - - + m ǒ/o
1657	NdandaTwefap	Smoke	nzə́mǔ	nzə́mǔ	ⁿz ə́/ə m ǔ/u		1256	ⁿz ə́/ə m ǔ/u
1658	NdandaDenfap	Smoke	nzɨ mǒ	nzɨ_mǒ	ⁿz ɨ + m ǒ/o		1256 1257	ⁿz ɨ - - + m ǒ/o
1659	NdandaZua	Smoke	ndzə́mú	ndzə́mú	ⁿdz ə́/ə m ú/u		1256	ⁿdz ə́/ə m ú/u
1660	Goshimjang	Smoke	nzə́mú	nzə́mú	ⁿz ə́/ə m ú/u		1256	ⁿz ə́/ə m ú/u
1921	NdandaNyep	Smooth	sɨ̂k	sɨ̂k	s ɨ̂/ɨ k		1269	s ɨ̂/ɨ k
1922	NdandaShingou	Smooth	díɛ̂	díɛ̂	d í/i ɛ̂/ɛ		1270	d í/i - ɛ̂/ɛ
1923	NdandaCaa	Smooth	sɨ̂k	sɨ̂k	s ɨ̂/ɨ k		1269	s ɨ̂/ɨ k
